label	pos	layer	type	output	weights	qtypes	engine	rel_l2_vs_ref	cos_vs_ref
p4	1	15	full_attention	ffn_out-15	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	apr	0.029645	0.999563
p4	1	16	linear_gated_deltanet	z-16	attn_gate.weight	Q4_K	llama	0.004613	0.999990
p4	1	16	linear_gated_deltanet	z-16	attn_gate.weight	Q4_K	apr	0.004726	0.999989
p4	1	16	linear_gated_deltanet	linear_attn_out-16	ssm_out.weight	Q5_K	llama	0.045547	0.998962
p4	1	16	linear_gated_deltanet	linear_attn_out-16	ssm_out.weight	Q5_K	apr	0.000001	1.000000
p4	1	16	linear_gated_deltanet	ffn_out-16	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	llama	0.018222	0.999834
p4	1	16	linear_gated_deltanet	ffn_out-16	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	apr	0.019001	0.999825
p4	1	17	linear_gated_deltanet	z-17	attn_gate.weight	Q4_K	llama	0.004713	0.999989
p4	1	17	linear_gated_deltanet	z-17	attn_gate.weight	Q4_K	apr	0.004077	0.999992
p4	1	17	linear_gated_deltanet	linear_attn_out-17	ssm_out.weight	Q5_K	llama	0.031356	0.999508
p4	1	17	linear_gated_deltanet	linear_attn_out-17	ssm_out.weight	Q5_K	apr	0.000001	1.000000
p4	1	17	linear_gated_deltanet	ffn_out-17	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	llama	0.020008	0.999800
p4	1	17	linear_gated_deltanet	ffn_out-17	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	apr	0.007697	0.999970
p4	1	18	linear_gated_deltanet	z-18	attn_gate.weight	Q4_K	llama	0.004703	0.999989
p4	1	18	linear_gated_deltanet	z-18	attn_gate.weight	Q4_K	apr	0.004868	0.999989
p4	1	18	linear_gated_deltanet	linear_attn_out-18	ssm_out.weight	Q5_K	llama	0.022400	0.999749
p4	1	18	linear_gated_deltanet	linear_attn_out-18	ssm_out.weight	Q5_K	apr	0.000001	1.000000
p4	1	18	linear_gated_deltanet	ffn_out-18	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	llama	0.017004	0.999857
p4	1	18	linear_gated_deltanet	ffn_out-18	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	apr	0.018098	0.999836
p4	1	19	full_attention	attn_output-19	attn_output.weight	Q4_K	llama	0.035878	0.999357
p4	1	19	full_attention	attn_output-19	attn_output.weight	Q4_K	apr	0.037202	0.999309
p4	1	19	full_attention	ffn_out-19	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	llama	0.017396	0.999849
p4	1	19	full_attention	ffn_out-19	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	apr	0.017949	0.999840
p4	1	20	linear_gated_deltanet	z-20	attn_gate.weight	Q4_K	llama	0.004577	0.999990
p4	1	20	linear_gated_deltanet	z-20	attn_gate.weight	Q4_K	apr	0.005189	0.999987
p4	1	20	linear_gated_deltanet	linear_attn_out-20	ssm_out.weight	Q5_K	llama	0.020615	0.999788
p4	1	20	linear_gated_deltanet	linear_attn_out-20	ssm_out.weight	Q5_K	apr	0.000001	1.000000
p4	1	20	linear_gated_deltanet	ffn_out-20	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	llama	0.018936	0.999821
p4	1	20	linear_gated_deltanet	ffn_out-20	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	apr	0.007868	0.999970
p4	1	21	linear_gated_deltanet	z-21	attn_gate.weight	Q4_K	llama	0.005232	0.999986
p4	1	21	linear_gated_deltanet	z-21	attn_gate.weight	Q4_K	apr	0.005685	0.999984
p4	1	21	linear_gated_deltanet	linear_attn_out-21	ssm_out.weight	Q5_K	llama	0.021742	0.999764
p4	1	21	linear_gated_deltanet	linear_attn_out-21	ssm_out.weight	Q5_K	apr	0.000001	1.000000
p4	1	21	linear_gated_deltanet	ffn_out-21	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	llama	0.019409	0.999814
p4	1	21	linear_gated_deltanet	ffn_out-21	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	apr	0.009503	0.999955
p4	1	22	linear_gated_deltanet	z-22	attn_gate.weight	Q4_K	llama	0.005635	0.999985
p4	1	22	linear_gated_deltanet	z-22	attn_gate.weight	Q4_K	apr	0.005436	0.999985
p4	1	22	linear_gated_deltanet	linear_attn_out-22	ssm_out.weight	Q5_K	llama	0.023951	0.999714
p4	1	22	linear_gated_deltanet	linear_attn_out-22	ssm_out.weight	Q5_K	apr	0.000001	1.000000
p4	1	22	linear_gated_deltanet	ffn_out-22	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	llama	0.015547	0.999881
p4	1	22	linear_gated_deltanet	ffn_out-22	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	apr	0.009106	0.999959
p4	1	23	full_attention	attn_output-23	attn_output.weight	Q4_K	llama	0.023194	0.999732
p4	1	23	full_attention	attn_output-23	attn_output.weight	Q4_K	apr	0.024501	0.999701
p4	1	23	full_attention	ffn_out-23	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	llama	0.011297	0.999937
p4	1	23	full_attention	ffn_out-23	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	apr	0.006765	0.999977
p4	2	0	linear_gated_deltanet	z-0	attn_gate.weight	Q4_K	llama	0.005046	0.999987
p4	2	0	linear_gated_deltanet	z-0	attn_gate.weight	Q4_K	apr	0.005046	0.999987
p4	2	0	linear_gated_deltanet	linear_attn_out-0	ssm_out.weight	Q5_K	llama	0.042120	0.999134
p4	2	0	linear_gated_deltanet	linear_attn_out-0	ssm_out.weight	Q5_K	apr	0.000001	1.000000
p4	2	0	linear_gated_deltanet	ffn_out-0	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	llama	0.024703	0.999698
p4	2	0	linear_gated_deltanet	ffn_out-0	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	apr	0.015924	0.999874
p4	2	1	linear_gated_deltanet	z-1	attn_gate.weight	Q4_K	llama	0.008381	0.999966
p4	2	1	linear_gated_deltanet	z-1	attn_gate.weight	Q4_K	apr	0.007871	0.999969
p4	2	1	linear_gated_deltanet	linear_attn_out-1	ssm_out.weight	Q5_K	llama	0.046051	0.998940
p4	2	1	linear_gated_deltanet	linear_attn_out-1	ssm_out.weight	Q5_K	apr	0.000001	1.000000
p4	2	1	linear_gated_deltanet	ffn_out-1	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	llama	0.024832	0.999692
p4	2	1	linear_gated_deltanet	ffn_out-1	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	apr	0.020132	0.999798
p4	2	2	linear_gated_deltanet	z-2	attn_gate.weight	Q4_K	llama	0.007536	0.999973
p4	2	2	linear_gated_deltanet	z-2	attn_gate.weight	Q4_K	apr	0.007931	0.999969
p4	2	2	linear_gated_deltanet	linear_attn_out-2	ssm_out.weight	Q5_K	llama	0.044429	0.999029
p4	2	2	linear_gated_deltanet	linear_attn_out-2	ssm_out.weight	Q5_K	apr	0.000001	1.000000
p4	2	2	linear_gated_deltanet	ffn_out-2	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	llama	0.020079	0.999802
p4	2	2	linear_gated_deltanet	ffn_out-2	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	apr	0.016151	0.999870
p4	2	3	full_attention	attn_output-3	attn_output.weight	Q4_K	llama	0.031214	0.999515
p4	2	3	full_attention	attn_output-3	attn_output.weight	Q4_K	apr	0.029714	0.999559
p4	2	3	full_attention	ffn_out-3	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	llama	0.020586	0.999788
p4	2	3	full_attention	ffn_out-3	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	apr	0.018575	0.999828
p4	2	4	linear_gated_deltanet	z-4	attn_gate.weight	Q4_K	llama	0.007031	0.999978
p4	2	4	linear_gated_deltanet	z-4	attn_gate.weight	Q4_K	apr	0.007062	0.999979
p4	2	4	linear_gated_deltanet	linear_attn_out-4	ssm_out.weight	Q5_K	llama	0.023827	0.999716
p4	2	4	linear_gated_deltanet	linear_attn_out-4	ssm_out.weight	Q5_K	apr	0.000001	1.000000
p4	2	4	linear_gated_deltanet	ffn_out-4	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	llama	0.022389	0.999750
p4	2	4	linear_gated_deltanet	ffn_out-4	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	apr	0.020633	0.999787
p4	2	5	linear_gated_deltanet	z-5	attn_gate.weight	Q4_K	llama	0.009363	0.999956
p4	2	5	linear_gated_deltanet	z-5	attn_gate.weight	Q4_K	apr	0.009356	0.999957
p4	2	5	linear_gated_deltanet	linear_attn_out-5	ssm_out.weight	Q5_K	llama	0.022830	0.999740
p4	2	5	linear_gated_deltanet	linear_attn_out-5	ssm_out.weight	Q5_K	apr	0.000001	1.000000
p4	2	5	linear_gated_deltanet	ffn_out-5	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	llama	0.024923	0.999691
p4	2	5	linear_gated_deltanet	ffn_out-5	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	apr	0.020050	0.999799
p4	2	6	linear_gated_deltanet	z-6	attn_gate.weight	Q4_K	llama	0.007735	0.999974
p4	2	6	linear_gated_deltanet	z-6	attn_gate.weight	Q4_K	apr	0.007293	0.999974
p4	2	6	linear_gated_deltanet	linear_attn_out-6	ssm_out.weight	Q5_K	llama	0.018288	0.999833
p4	2	6	linear_gated_deltanet	linear_attn_out-6	ssm_out.weight	Q5_K	apr	0.000001	1.000000
p4	2	6	linear_gated_deltanet	ffn_out-6	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	llama	0.020938	0.999781
p4	2	6	linear_gated_deltanet	ffn_out-6	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	apr	0.021592	0.999769
p4	2	7	full_attention	attn_output-7	attn_output.weight	Q4_K	llama	0.028988	0.999580
p4	2	7	full_attention	attn_output-7	attn_output.weight	Q4_K	apr	0.030580	0.999533
p4	2	7	full_attention	ffn_out-7	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	llama	0.023665	0.999721
p4	2	7	full_attention	ffn_out-7	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	apr	0.020246	0.999795
p4	2	8	linear_gated_deltanet	z-8	attn_gate.weight	Q4_K	llama	0.005504	0.999986
p4	2	8	linear_gated_deltanet	z-8	attn_gate.weight	Q4_K	apr	0.005399	0.999986
p4	2	8	linear_gated_deltanet	linear_attn_out-8	ssm_out.weight	Q5_K	llama	0.038458	0.999260
p4	2	8	linear_gated_deltanet	linear_attn_out-8	ssm_out.weight	Q5_K	apr	0.000001	1.000000
p4	2	8	linear_gated_deltanet	ffn_out-8	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	llama	0.018099	0.999836
p4	2	8	linear_gated_deltanet	ffn_out-8	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	apr	0.014885	0.999889
p4	2	9	linear_gated_deltanet	z-9	attn_gate.weight	Q4_K	llama	0.005527	0.999985
p4	2	9	linear_gated_deltanet	z-9	attn_gate.weight	Q4_K	apr	0.005413	0.999985
p4	2	9	linear_gated_deltanet	linear_attn_out-9	ssm_out.weight	Q5_K	llama	0.022640	0.999744
p4	2	9	linear_gated_deltanet	linear_attn_out-9	ssm_out.weight	Q5_K	apr	0.000001	1.000000
p4	2	9	linear_gated_deltanet	ffn_out-9	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	llama	0.022528	0.999748
p4	2	9	linear_gated_deltanet	ffn_out-9	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	apr	0.022377	0.999750
p4	2	10	linear_gated_deltanet	z-10	attn_gate.weight	Q4_K	llama	0.005193	0.999988
p4	2	10	linear_gated_deltanet	z-10	attn_gate.weight	Q4_K	apr	0.004577	0.999990
p4	2	10	linear_gated_deltanet	linear_attn_out-10	ssm_out.weight	Q5_K	llama	0.019559	0.999809
p4	2	10	linear_gated_deltanet	linear_attn_out-10	ssm_out.weight	Q5_K	apr	0.000001	1.000000
p4	2	10	linear_gated_deltanet	ffn_out-10	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	llama	0.019144	0.999824
p4	2	10	linear_gated_deltanet	ffn_out-10	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	apr	0.018539	0.999832
p4	2	11	full_attention	attn_output-11	attn_output.weight	Q4_K	llama	0.044910	0.998992
p4	2	11	full_attention	attn_output-11	attn_output.weight	Q4_K	apr	0.045546	0.998966
p4	2	11	full_attention	ffn_out-11	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	llama	0.018613	0.999827
p4	2	11	full_attention	ffn_out-11	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	apr	0.014619	0.999898
p4	2	12	linear_gated_deltanet	z-12	attn_gate.weight	Q4_K	llama	0.005545	0.999986
p4	2	12	linear_gated_deltanet	z-12	attn_gate.weight	Q4_K	apr	0.005431	0.999986
p4	2	12	linear_gated_deltanet	linear_attn_out-12	ssm_out.weight	Q5_K	llama	0.043974	0.999033
p4	2	12	linear_gated_deltanet	linear_attn_out-12	ssm_out.weight	Q5_K	apr	0.000001	1.000000
p4	2	12	linear_gated_deltanet	ffn_out-12	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	llama	0.018212	0.999836
p4	2	12	linear_gated_deltanet	ffn_out-12	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	apr	0.018011	0.999838
p4	2	13	linear_gated_deltanet	z-13	attn_gate.weight	Q4_K	llama	0.005755	0.999985
p4	2	13	linear_gated_deltanet	z-13	attn_gate.weight	Q4_K	apr	0.005152	0.999987
p4	2	13	linear_gated_deltanet	linear_attn_out-13	ssm_out.weight	Q5_K	llama	0.025767	0.999670
p4	2	13	linear_gated_deltanet	linear_attn_out-13	ssm_out.weight	Q5_K	apr	0.000001	1.000000
p4	2	13	linear_gated_deltanet	ffn_out-13	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	llama	0.021292	0.999774
p4	2	13	linear_gated_deltanet	ffn_out-13	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	apr	0.020012	0.999802
p4	2	14	linear_gated_deltanet	z-14	attn_gate.weight	Q4_K	llama	0.005634	0.999984
p4	2	14	linear_gated_deltanet	z-14	attn_gate.weight	Q4_K	apr	0.006689	0.999979
p4	2	14	linear_gated_deltanet	linear_attn_out-14	ssm_out.weight	Q5_K	llama	0.019985	0.999800
p4	2	14	linear_gated_deltanet	linear_attn_out-14	ssm_out.weight	Q5_K	apr	0.000001	1.000000
p4	2	14	linear_gated_deltanet	ffn_out-14	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	llama	0.020358	0.999798
p4	2	14	linear_gated_deltanet	ffn_out-14	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	apr	0.012809	0.999918
p4	2	15	full_attention	attn_output-15	attn_output.weight	Q4_K	llama	0.051938	0.998653
p4	2	15	full_attention	attn_output-15	attn_output.weight	Q4_K	apr	0.053946	0.998563
p4	2	15	full_attention	ffn_out-15	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	llama	0.018813	0.999827
p4	2	15	full_attention	ffn_out-15	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	apr	0.018578	0.999828
p4	2	16	linear_gated_deltanet	z-16	attn_gate.weight	Q4_K	llama	0.005675	0.999985
p4	2	16	linear_gated_deltanet	z-16	attn_gate.weight	Q4_K	apr	0.005864	0.999983
p4	2	16	linear_gated_deltanet	linear_attn_out-16	ssm_out.weight	Q5_K	llama	0.040909	0.999169
p4	2	16	linear_gated_deltanet	linear_attn_out-16	ssm_out.weight	Q5_K	apr	0.000001	1.000000
p4	2	16	linear_gated_deltanet	ffn_out-16	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	llama	0.028629	0.999596
p4	2	16	linear_gated_deltanet	ffn_out-16	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	apr	0.028365	0.999598
p4	2	17	linear_gated_deltanet	z-17	attn_gate.weight	Q4_K	llama	0.005251	0.999987
p4	2	17	linear_gated_deltanet	z-17	attn_gate.weight	Q4_K	apr	0.005017	0.999987
p4	2	17	linear_gated_deltanet	linear_attn_out-17	ssm_out.weight	Q5_K	llama	0.030604	0.999533
p4	2	17	linear_gated_deltanet	linear_attn_out-17	ssm_out.weight	Q5_K	apr	0.000001	1.000000
p4	2	17	linear_gated_deltanet	ffn_out-17	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	llama	0.022047	0.999758
p4	2	17	linear_gated_deltanet	ffn_out-17	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	apr	0.008978	0.999960
p4	2	18	linear_gated_deltanet	z-18	attn_gate.weight	Q4_K	llama	0.005962	0.999985
p4	2	18	linear_gated_deltanet	z-18	attn_gate.weight	Q4_K	apr	0.005185	0.999987
p4	2	18	linear_gated_deltanet	linear_attn_out-18	ssm_out.weight	Q5_K	llama	0.024113	0.999709
p4	2	18	linear_gated_deltanet	linear_attn_out-18	ssm_out.weight	Q5_K	apr	0.000001	1.000000
p4	2	18	linear_gated_deltanet	ffn_out-18	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	llama	0.020665	0.999786
p4	2	18	linear_gated_deltanet	ffn_out-18	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	apr	0.019085	0.999818
p4	2	19	full_attention	attn_output-19	attn_output.weight	Q4_K	llama	0.052197	0.998641
p4	2	19	full_attention	attn_output-19	attn_output.weight	Q4_K	apr	0.048476	0.998828
p4	2	19	full_attention	ffn_out-19	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	llama	0.022757	0.999744
p4	2	19	full_attention	ffn_out-19	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	apr	0.021175	0.999777
p4	2	20	linear_gated_deltanet	z-20	attn_gate.weight	Q4_K	llama	0.006121	0.999982
p4	2	20	linear_gated_deltanet	z-20	attn_gate.weight	Q4_K	apr	0.006441	0.999980
p4	2	20	linear_gated_deltanet	linear_attn_out-20	ssm_out.weight	Q5_K	llama	0.045189	0.998981
p4	2	20	linear_gated_deltanet	linear_attn_out-20	ssm_out.weight	Q5_K	apr	0.000001	1.000000
p4	2	20	linear_gated_deltanet	ffn_out-20	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	llama	0.021731	0.999764
p4	2	20	linear_gated_deltanet	ffn_out-20	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	apr	0.013800	0.999905
p4	2	21	linear_gated_deltanet	z-21	attn_gate.weight	Q4_K	llama	0.007455	0.999972
p4	2	21	linear_gated_deltanet	z-21	attn_gate.weight	Q4_K	apr	0.007671	0.999971
p4	2	21	linear_gated_deltanet	linear_attn_out-21	ssm_out.weight	Q5_K	llama	0.021815	0.999762
p4	2	21	linear_gated_deltanet	linear_attn_out-21	ssm_out.weight	Q5_K	apr	0.000001	1.000000
p4	2	21	linear_gated_deltanet	ffn_out-21	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	llama	0.020702	0.999787
p4	2	21	linear_gated_deltanet	ffn_out-21	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	apr	0.012718	0.999919
p4	2	22	linear_gated_deltanet	z-22	attn_gate.weight	Q4_K	llama	0.006224	0.999981
p4	2	22	linear_gated_deltanet	z-22	attn_gate.weight	Q4_K	apr	0.006321	0.999981
p4	2	22	linear_gated_deltanet	linear_attn_out-22	ssm_out.weight	Q5_K	llama	0.022892	0.999738
p4	2	22	linear_gated_deltanet	linear_attn_out-22	ssm_out.weight	Q5_K	apr	0.000001	1.000000
p4	2	22	linear_gated_deltanet	ffn_out-22	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	llama	0.024838	0.999692
p4	2	22	linear_gated_deltanet	ffn_out-22	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	apr	0.010319	0.999948
p4	2	23	full_attention	attn_output-23	attn_output.weight	Q4_K	llama	0.037069	0.999313
p4	2	23	full_attention	attn_output-23	attn_output.weight	Q4_K	apr	0.033139	0.999451
p4	2	23	full_attention	ffn_out-23	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	llama	0.017881	0.999841
p4	2	23	full_attention	ffn_out-23	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	apr	0.007444	0.999974
p4	3	0	linear_gated_deltanet	z-0	attn_gate.weight	Q4_K	llama	0.004775	0.999989
p4	3	0	linear_gated_deltanet	z-0	attn_gate.weight	Q4_K	apr	0.004775	0.999989
p4	3	0	linear_gated_deltanet	linear_attn_out-0	ssm_out.weight	Q5_K	llama	0.035991	0.999354
p4	3	0	linear_gated_deltanet	linear_attn_out-0	ssm_out.weight	Q5_K	apr	0.000001	1.000000
p4	3	0	linear_gated_deltanet	ffn_out-0	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	llama	0.023540	0.999725
p4	3	0	linear_gated_deltanet	ffn_out-0	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	apr	0.017324	0.999852
p4	3	1	linear_gated_deltanet	z-1	attn_gate.weight	Q4_K	llama	0.006145	0.999981
p4	3	1	linear_gated_deltanet	z-1	attn_gate.weight	Q4_K	apr	0.007425	0.999974
p4	3	1	linear_gated_deltanet	linear_attn_out-1	ssm_out.weight	Q5_K	llama	0.035131	0.999383
p4	3	1	linear_gated_deltanet	linear_attn_out-1	ssm_out.weight	Q5_K	apr	0.000001	1.000000
p4	3	1	linear_gated_deltanet	ffn_out-1	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	llama	0.017423	0.999848
p4	3	1	linear_gated_deltanet	ffn_out-1	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	apr	0.014553	0.999896
p4	3	2	linear_gated_deltanet	z-2	attn_gate.weight	Q4_K	llama	0.005340	0.999987
p4	3	2	linear_gated_deltanet	z-2	attn_gate.weight	Q4_K	apr	0.005232	0.999987
p4	3	2	linear_gated_deltanet	linear_attn_out-2	ssm_out.weight	Q5_K	llama	0.040604	0.999212
p4	3	2	linear_gated_deltanet	linear_attn_out-2	ssm_out.weight	Q5_K	apr	0.000001	1.000000
p4	3	2	linear_gated_deltanet	ffn_out-2	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	llama	0.019250	0.999815
p4	3	2	linear_gated_deltanet	ffn_out-2	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	apr	0.012410	0.999923
p4	3	3	full_attention	attn_output-3	attn_output.weight	Q4_K	llama	0.035672	0.999366
p4	3	3	full_attention	attn_output-3	attn_output.weight	Q4_K	apr	0.037044	0.999317
p4	3	3	full_attention	ffn_out-3	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	llama	0.019859	0.999804
p4	3	3	full_attention	ffn_out-3	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	apr	0.019011	0.999820
p4	3	4	linear_gated_deltanet	z-4	attn_gate.weight	Q4_K	llama	0.006515	0.999981
p4	3	4	linear_gated_deltanet	z-4	attn_gate.weight	Q4_K	apr	0.006075	0.999982
p4	3	4	linear_gated_deltanet	linear_attn_out-4	ssm_out.weight	Q5_K	llama	0.027063	0.999634
p4	3	4	linear_gated_deltanet	linear_attn_out-4	ssm_out.weight	Q5_K	apr	0.000001	1.000000
p4	3	4	linear_gated_deltanet	ffn_out-4	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	llama	0.021677	0.999766
p4	3	4	linear_gated_deltanet	ffn_out-4	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	apr	0.021322	0.999773
p4	3	5	linear_gated_deltanet	z-5	attn_gate.weight	Q4_K	llama	0.007473	0.999972
p4	3	5	linear_gated_deltanet	z-5	attn_gate.weight	Q4_K	apr	0.007717	0.999971
p4	3	5	linear_gated_deltanet	linear_attn_out-5	ssm_out.weight	Q5_K	llama	0.030600	0.999532
p4	3	5	linear_gated_deltanet	linear_attn_out-5	ssm_out.weight	Q5_K	apr	0.000001	1.000000
p4	3	5	linear_gated_deltanet	ffn_out-5	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	llama	0.019006	0.999821
p4	3	5	linear_gated_deltanet	ffn_out-5	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	apr	0.012145	0.999926
p4	3	6	linear_gated_deltanet	z-6	attn_gate.weight	Q4_K	llama	0.007432	0.999981
p4	3	6	linear_gated_deltanet	z-6	attn_gate.weight	Q4_K	apr	0.006196	0.999981
p4	3	6	linear_gated_deltanet	linear_attn_out-6	ssm_out.weight	Q5_K	llama	0.018168	0.999836
p4	3	6	linear_gated_deltanet	linear_attn_out-6	ssm_out.weight	Q5_K	apr	0.000001	1.000000
p4	3	6	linear_gated_deltanet	ffn_out-6	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	llama	0.021748	0.999764
p4	3	6	linear_gated_deltanet	ffn_out-6	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	apr	0.021700	0.999765
p4	3	7	full_attention	attn_output-7	attn_output.weight	Q4_K	llama	0.028068	0.999607
p4	3	7	full_attention	attn_output-7	attn_output.weight	Q4_K	apr	0.026912	0.999638
