name	layer	pos	n	file
attn_output	7	1	1024	pos1/attn_output-7.f32
attn_residual	7	1	1024	pos1/attn_residual-7.f32
attn_post_norm	7	1	1024	pos1/attn_post_norm-7.f32
ffn_out	7	1	1024	pos1/ffn_out-7.f32
l_out	7	1	1024	pos1/l_out-7.f32
attn_norm	8	1	1024	pos1/attn_norm-8.f32
conv_output_silu	8	1	6144	pos1/conv_output_silu-8.f32
q_conv_predelta	8	1	2048	pos1/q_conv_predelta-8.f32
k_conv_predelta	8	1	2048	pos1/k_conv_predelta-8.f32
v_conv_predelta	8	1	2048	pos1/v_conv_predelta-8.f32
a_softplus	8	1	16	pos1/a_softplus-8.f32
gate	8	1	16	pos1/gate-8.f32
beta_sigmoid	8	1	16	pos1/beta_sigmoid-8.f32
z	8	1	2048	pos1/z-8.f32
state_predelta	8	1	262144	pos1/state_predelta-8.f32
attn_output	8	1	2048	pos1/attn_output-8.f32
new_state	8	1	262144	pos1/new_state-8.f32
final_output	8	1	2048	pos1/final_output-8.f32
linear_attn_out	8	1	1024	pos1/linear_attn_out-8.f32
attn_residual	8	1	1024	pos1/attn_residual-8.f32
attn_post_norm	8	1	1024	pos1/attn_post_norm-8.f32
ffn_out	8	1	1024	pos1/ffn_out-8.f32
l_out	8	1	1024	pos1/l_out-8.f32
attn_norm	9	1	1024	pos1/attn_norm-9.f32
conv_output_silu	9	1	6144	pos1/conv_output_silu-9.f32
q_conv_predelta	9	1	2048	pos1/q_conv_predelta-9.f32
k_conv_predelta	9	1	2048	pos1/k_conv_predelta-9.f32
v_conv_predelta	9	1	2048	pos1/v_conv_predelta-9.f32
a_softplus	9	1	16	pos1/a_softplus-9.f32
gate	9	1	16	pos1/gate-9.f32
beta_sigmoid	9	1	16	pos1/beta_sigmoid-9.f32
z	9	1	2048	pos1/z-9.f32
state_predelta	9	1	262144	pos1/state_predelta-9.f32
attn_output	9	1	2048	pos1/attn_output-9.f32
new_state	9	1	262144	pos1/new_state-9.f32
final_output	9	1	2048	pos1/final_output-9.f32
linear_attn_out	9	1	1024	pos1/linear_attn_out-9.f32
attn_residual	9	1	1024	pos1/attn_residual-9.f32
attn_post_norm	9	1	1024	pos1/attn_post_norm-9.f32
ffn_out	9	1	1024	pos1/ffn_out-9.f32
l_out	9	1	1024	pos1/l_out-9.f32
attn_norm	10	1	1024	pos1/attn_norm-10.f32
conv_output_silu	10	1	6144	pos1/conv_output_silu-10.f32
q_conv_predelta	10	1	2048	pos1/q_conv_predelta-10.f32
k_conv_predelta	10	1	2048	pos1/k_conv_predelta-10.f32
v_conv_predelta	10	1	2048	pos1/v_conv_predelta-10.f32
a_softplus	10	1	16	pos1/a_softplus-10.f32
gate	10	1	16	pos1/gate-10.f32
beta_sigmoid	10	1	16	pos1/beta_sigmoid-10.f32
z	10	1	2048	pos1/z-10.f32
state_predelta	10	1	262144	pos1/state_predelta-10.f32
attn_output	10	1	2048	pos1/attn_output-10.f32
new_state	10	1	262144	pos1/new_state-10.f32
final_output	10	1	2048	pos1/final_output-10.f32
linear_attn_out	10	1	1024	pos1/linear_attn_out-10.f32
attn_residual	10	1	1024	pos1/attn_residual-10.f32
attn_post_norm	10	1	1024	pos1/attn_post_norm-10.f32
ffn_out	10	1	1024	pos1/ffn_out-10.f32
l_out	10	1	1024	pos1/l_out-10.f32
attn_norm	11	1	1024	pos1/attn_norm-11.f32
attn_pregate	11	1	2048	pos1/attn_pregate-11.f32
attn_gated	11	1	2048	pos1/attn_gated-11.f32
attn_output	11	1	1024	pos1/attn_output-11.f32
attn_residual	11	1	1024	pos1/attn_residual-11.f32
attn_post_norm	11	1	1024	pos1/attn_post_norm-11.f32
ffn_out	11	1	1024	pos1/ffn_out-11.f32
l_out	11	1	1024	pos1/l_out-11.f32
attn_norm	12	1	1024	pos1/attn_norm-12.f32
conv_output_silu	12	1	6144	pos1/conv_output_silu-12.f32
q_conv_predelta	12	1	2048	pos1/q_conv_predelta-12.f32
k_conv_predelta	12	1	2048	pos1/k_conv_predelta-12.f32
v_conv_predelta	12	1	2048	pos1/v_conv_predelta-12.f32
a_softplus	12	1	16	pos1/a_softplus-12.f32
gate	12	1	16	pos1/gate-12.f32
beta_sigmoid	12	1	16	pos1/beta_sigmoid-12.f32
z	12	1	2048	pos1/z-12.f32
state_predelta	12	1	262144	pos1/state_predelta-12.f32
attn_output	12	1	2048	pos1/attn_output-12.f32
new_state	12	1	262144	pos1/new_state-12.f32
final_output	12	1	2048	pos1/final_output-12.f32
linear_attn_out	12	1	1024	pos1/linear_attn_out-12.f32
attn_residual	12	1	1024	pos1/attn_residual-12.f32
attn_post_norm	12	1	1024	pos1/attn_post_norm-12.f32
ffn_out	12	1	1024	pos1/ffn_out-12.f32
l_out	12	1	1024	pos1/l_out-12.f32
attn_norm	13	1	1024	pos1/attn_norm-13.f32
conv_output_silu	13	1	6144	pos1/conv_output_silu-13.f32
q_conv_predelta	13	1	2048	pos1/q_conv_predelta-13.f32
k_conv_predelta	13	1	2048	pos1/k_conv_predelta-13.f32
v_conv_predelta	13	1	2048	pos1/v_conv_predelta-13.f32
a_softplus	13	1	16	pos1/a_softplus-13.f32
gate	13	1	16	pos1/gate-13.f32
beta_sigmoid	13	1	16	pos1/beta_sigmoid-13.f32
z	13	1	2048	pos1/z-13.f32
state_predelta	13	1	262144	pos1/state_predelta-13.f32
attn_output	13	1	2048	pos1/attn_output-13.f32
new_state	13	1	262144	pos1/new_state-13.f32
final_output	13	1	2048	pos1/final_output-13.f32
linear_attn_out	13	1	1024	pos1/linear_attn_out-13.f32
attn_residual	13	1	1024	pos1/attn_residual-13.f32
attn_post_norm	13	1	1024	pos1/attn_post_norm-13.f32
ffn_out	13	1	1024	pos1/ffn_out-13.f32
l_out	13	1	1024	pos1/l_out-13.f32
attn_norm	14	1	1024	pos1/attn_norm-14.f32
conv_output_silu	14	1	6144	pos1/conv_output_silu-14.f32
q_conv_predelta	14	1	2048	pos1/q_conv_predelta-14.f32
k_conv_predelta	14	1	2048	pos1/k_conv_predelta-14.f32
v_conv_predelta	14	1	2048	pos1/v_conv_predelta-14.f32
a_softplus	14	1	16	pos1/a_softplus-14.f32
gate	14	1	16	pos1/gate-14.f32
beta_sigmoid	14	1	16	pos1/beta_sigmoid-14.f32
z	14	1	2048	pos1/z-14.f32
state_predelta	14	1	262144	pos1/state_predelta-14.f32
attn_output	14	1	2048	pos1/attn_output-14.f32
new_state	14	1	262144	pos1/new_state-14.f32
final_output	14	1	2048	pos1/final_output-14.f32
linear_attn_out	14	1	1024	pos1/linear_attn_out-14.f32
attn_residual	14	1	1024	pos1/attn_residual-14.f32
attn_post_norm	14	1	1024	pos1/attn_post_norm-14.f32
ffn_out	14	1	1024	pos1/ffn_out-14.f32
l_out	14	1	1024	pos1/l_out-14.f32
attn_norm	15	1	1024	pos1/attn_norm-15.f32
attn_pregate	15	1	2048	pos1/attn_pregate-15.f32
attn_gated	15	1	2048	pos1/attn_gated-15.f32
attn_output	15	1	1024	pos1/attn_output-15.f32
attn_residual	15	1	1024	pos1/attn_residual-15.f32
attn_post_norm	15	1	1024	pos1/attn_post_norm-15.f32
ffn_out	15	1	1024	pos1/ffn_out-15.f32
l_out	15	1	1024	pos1/l_out-15.f32
attn_norm	16	1	1024	pos1/attn_norm-16.f32
conv_output_silu	16	1	6144	pos1/conv_output_silu-16.f32
q_conv_predelta	16	1	2048	pos1/q_conv_predelta-16.f32
k_conv_predelta	16	1	2048	pos1/k_conv_predelta-16.f32
v_conv_predelta	16	1	2048	pos1/v_conv_predelta-16.f32
a_softplus	16	1	16	pos1/a_softplus-16.f32
gate	16	1	16	pos1/gate-16.f32
beta_sigmoid	16	1	16	pos1/beta_sigmoid-16.f32
z	16	1	2048	pos1/z-16.f32
state_predelta	16	1	262144	pos1/state_predelta-16.f32
attn_output	16	1	2048	pos1/attn_output-16.f32
new_state	16	1	262144	pos1/new_state-16.f32
final_output	16	1	2048	pos1/final_output-16.f32
linear_attn_out	16	1	1024	pos1/linear_attn_out-16.f32
attn_residual	16	1	1024	pos1/attn_residual-16.f32
attn_post_norm	16	1	1024	pos1/attn_post_norm-16.f32
ffn_out	16	1	1024	pos1/ffn_out-16.f32
l_out	16	1	1024	pos1/l_out-16.f32
attn_norm	17	1	1024	pos1/attn_norm-17.f32
conv_output_silu	17	1	6144	pos1/conv_output_silu-17.f32
q_conv_predelta	17	1	2048	pos1/q_conv_predelta-17.f32
k_conv_predelta	17	1	2048	pos1/k_conv_predelta-17.f32
v_conv_predelta	17	1	2048	pos1/v_conv_predelta-17.f32
a_softplus	17	1	16	pos1/a_softplus-17.f32
gate	17	1	16	pos1/gate-17.f32
beta_sigmoid	17	1	16	pos1/beta_sigmoid-17.f32
z	17	1	2048	pos1/z-17.f32
state_predelta	17	1	262144	pos1/state_predelta-17.f32
attn_output	17	1	2048	pos1/attn_output-17.f32
new_state	17	1	262144	pos1/new_state-17.f32
final_output	17	1	2048	pos1/final_output-17.f32
linear_attn_out	17	1	1024	pos1/linear_attn_out-17.f32
attn_residual	17	1	1024	pos1/attn_residual-17.f32
attn_post_norm	17	1	1024	pos1/attn_post_norm-17.f32
ffn_out	17	1	1024	pos1/ffn_out-17.f32
l_out	17	1	1024	pos1/l_out-17.f32
attn_norm	18	1	1024	pos1/attn_norm-18.f32
conv_output_silu	18	1	6144	pos1/conv_output_silu-18.f32
q_conv_predelta	18	1	2048	pos1/q_conv_predelta-18.f32
k_conv_predelta	18	1	2048	pos1/k_conv_predelta-18.f32
v_conv_predelta	18	1	2048	pos1/v_conv_predelta-18.f32
a_softplus	18	1	16	pos1/a_softplus-18.f32
gate	18	1	16	pos1/gate-18.f32
beta_sigmoid	18	1	16	pos1/beta_sigmoid-18.f32
z	18	1	2048	pos1/z-18.f32
state_predelta	18	1	262144	pos1/state_predelta-18.f32
attn_output	18	1	2048	pos1/attn_output-18.f32
new_state	18	1	262144	pos1/new_state-18.f32
final_output	18	1	2048	pos1/final_output-18.f32
linear_attn_out	18	1	1024	pos1/linear_attn_out-18.f32
attn_residual	18	1	1024	pos1/attn_residual-18.f32
attn_post_norm	18	1	1024	pos1/attn_post_norm-18.f32
ffn_out	18	1	1024	pos1/ffn_out-18.f32
l_out	18	1	1024	pos1/l_out-18.f32
attn_norm	19	1	1024	pos1/attn_norm-19.f32
attn_pregate	19	1	2048	pos1/attn_pregate-19.f32
attn_gated	19	1	2048	pos1/attn_gated-19.f32
attn_output	19	1	1024	pos1/attn_output-19.f32
attn_residual	19	1	1024	pos1/attn_residual-19.f32
attn_post_norm	19	1	1024	pos1/attn_post_norm-19.f32
ffn_out	19	1	1024	pos1/ffn_out-19.f32
l_out	19	1	1024	pos1/l_out-19.f32
attn_norm	20	1	1024	pos1/attn_norm-20.f32
conv_output_silu	20	1	6144	pos1/conv_output_silu-20.f32
q_conv_predelta	20	1	2048	pos1/q_conv_predelta-20.f32
k_conv_predelta	20	1	2048	pos1/k_conv_predelta-20.f32
v_conv_predelta	20	1	2048	pos1/v_conv_predelta-20.f32
a_softplus	20	1	16	pos1/a_softplus-20.f32
gate	20	1	16	pos1/gate-20.f32
beta_sigmoid	20	1	16	pos1/beta_sigmoid-20.f32
z	20	1	2048	pos1/z-20.f32
state_predelta	20	1	262144	pos1/state_predelta-20.f32
attn_output	20	1	2048	pos1/attn_output-20.f32
new_state	20	1	262144	pos1/new_state-20.f32
final_output	20	1	2048	pos1/final_output-20.f32
linear_attn_out	20	1	1024	pos1/linear_attn_out-20.f32
attn_residual	20	1	1024	pos1/attn_residual-20.f32
attn_post_norm	20	1	1024	pos1/attn_post_norm-20.f32
ffn_out	20	1	1024	pos1/ffn_out-20.f32
l_out	20	1	1024	pos1/l_out-20.f32
attn_norm	21	1	1024	pos1/attn_norm-21.f32
conv_output_silu	21	1	6144	pos1/conv_output_silu-21.f32
q_conv_predelta	21	1	2048	pos1/q_conv_predelta-21.f32
k_conv_predelta	21	1	2048	pos1/k_conv_predelta-21.f32
v_conv_predelta	21	1	2048	pos1/v_conv_predelta-21.f32
a_softplus	21	1	16	pos1/a_softplus-21.f32
gate	21	1	16	pos1/gate-21.f32
beta_sigmoid	21	1	16	pos1/beta_sigmoid-21.f32
z	21	1	2048	pos1/z-21.f32
state_predelta	21	1	262144	pos1/state_predelta-21.f32
attn_output	21	1	2048	pos1/attn_output-21.f32
new_state	21	1	262144	pos1/new_state-21.f32
final_output	21	1	2048	pos1/final_output-21.f32
linear_attn_out	21	1	1024	pos1/linear_attn_out-21.f32
attn_residual	21	1	1024	pos1/attn_residual-21.f32
attn_post_norm	21	1	1024	pos1/attn_post_norm-21.f32
ffn_out	21	1	1024	pos1/ffn_out-21.f32
l_out	21	1	1024	pos1/l_out-21.f32
attn_norm	22	1	1024	pos1/attn_norm-22.f32
conv_output_silu	22	1	6144	pos1/conv_output_silu-22.f32
q_conv_predelta	22	1	2048	pos1/q_conv_predelta-22.f32
k_conv_predelta	22	1	2048	pos1/k_conv_predelta-22.f32
v_conv_predelta	22	1	2048	pos1/v_conv_predelta-22.f32
a_softplus	22	1	16	pos1/a_softplus-22.f32
gate	22	1	16	pos1/gate-22.f32
beta_sigmoid	22	1	16	pos1/beta_sigmoid-22.f32
z	22	1	2048	pos1/z-22.f32
state_predelta	22	1	262144	pos1/state_predelta-22.f32
attn_output	22	1	2048	pos1/attn_output-22.f32
new_state	22	1	262144	pos1/new_state-22.f32
final_output	22	1	2048	pos1/final_output-22.f32
linear_attn_out	22	1	1024	pos1/linear_attn_out-22.f32
attn_residual	22	1	1024	pos1/attn_residual-22.f32
attn_post_norm	22	1	1024	pos1/attn_post_norm-22.f32
ffn_out	22	1	1024	pos1/ffn_out-22.f32
l_out	22	1	1024	pos1/l_out-22.f32
attn_norm	23	1	1024	pos1/attn_norm-23.f32
attn_pregate	23	1	2048	pos1/attn_pregate-23.f32
attn_gated	23	1	2048	pos1/attn_gated-23.f32
attn_output	23	1	1024	pos1/attn_output-23.f32
attn_residual	23	1	1024	pos1/attn_residual-23.f32
attn_post_norm	23	1	1024	pos1/attn_post_norm-23.f32
ffn_out	23	1	1024	pos1/ffn_out-23.f32
l_out	23	1	1024	pos1/l_out-23.f32
result_norm	-1	1	1024	pos1/result_norm.f32
result_output	-1	1	248320	pos1/result_output.f32
model.input_embed	-1	2	1024	pos2/model.input_embed.f32
attn_norm	0	2	1024	pos2/attn_norm-0.f32
conv_output_silu	0	2	6144	pos2/conv_output_silu-0.f32
q_conv_predelta	0	2	2048	pos2/q_conv_predelta-0.f32
k_conv_predelta	0	2	2048	pos2/k_conv_predelta-0.f32
v_conv_predelta	0	2	2048	pos2/v_conv_predelta-0.f32
a_softplus	0	2	16	pos2/a_softplus-0.f32
gate	0	2	16	pos2/gate-0.f32
beta_sigmoid	0	2	16	pos2/beta_sigmoid-0.f32
z	0	2	2048	pos2/z-0.f32
state_predelta	0	2	262144	pos2/state_predelta-0.f32
attn_output	0	2	2048	pos2/attn_output-0.f32
new_state	0	2	262144	pos2/new_state-0.f32
final_output	0	2	2048	pos2/final_output-0.f32
linear_attn_out	0	2	1024	pos2/linear_attn_out-0.f32
attn_residual	0	2	1024	pos2/attn_residual-0.f32
attn_post_norm	0	2	1024	pos2/attn_post_norm-0.f32
ffn_out	0	2	1024	pos2/ffn_out-0.f32
l_out	0	2	1024	pos2/l_out-0.f32
attn_norm	1	2	1024	pos2/attn_norm-1.f32
conv_output_silu	1	2	6144	pos2/conv_output_silu-1.f32
q_conv_predelta	1	2	2048	pos2/q_conv_predelta-1.f32
k_conv_predelta	1	2	2048	pos2/k_conv_predelta-1.f32
v_conv_predelta	1	2	2048	pos2/v_conv_predelta-1.f32
a_softplus	1	2	16	pos2/a_softplus-1.f32
gate	1	2	16	pos2/gate-1.f32
beta_sigmoid	1	2	16	pos2/beta_sigmoid-1.f32
z	1	2	2048	pos2/z-1.f32
state_predelta	1	2	262144	pos2/state_predelta-1.f32
attn_output	1	2	2048	pos2/attn_output-1.f32
new_state	1	2	262144	pos2/new_state-1.f32
final_output	1	2	2048	pos2/final_output-1.f32
linear_attn_out	1	2	1024	pos2/linear_attn_out-1.f32
attn_residual	1	2	1024	pos2/attn_residual-1.f32
attn_post_norm	1	2	1024	pos2/attn_post_norm-1.f32
ffn_out	1	2	1024	pos2/ffn_out-1.f32
l_out	1	2	1024	pos2/l_out-1.f32
attn_norm	2	2	1024	pos2/attn_norm-2.f32
conv_output_silu	2	2	6144	pos2/conv_output_silu-2.f32
q_conv_predelta	2	2	2048	pos2/q_conv_predelta-2.f32
k_conv_predelta	2	2	2048	pos2/k_conv_predelta-2.f32
v_conv_predelta	2	2	2048	pos2/v_conv_predelta-2.f32
a_softplus	2	2	16	pos2/a_softplus-2.f32
gate	2	2	16	pos2/gate-2.f32
beta_sigmoid	2	2	16	pos2/beta_sigmoid-2.f32
z	2	2	2048	pos2/z-2.f32
state_predelta	2	2	262144	pos2/state_predelta-2.f32
attn_output	2	2	2048	pos2/attn_output-2.f32
new_state	2	2	262144	pos2/new_state-2.f32
final_output	2	2	2048	pos2/final_output-2.f32
linear_attn_out	2	2	1024	pos2/linear_attn_out-2.f32
attn_residual	2	2	1024	pos2/attn_residual-2.f32
attn_post_norm	2	2	1024	pos2/attn_post_norm-2.f32
ffn_out	2	2	1024	pos2/ffn_out-2.f32
l_out	2	2	1024	pos2/l_out-2.f32
attn_norm	3	2	1024	pos2/attn_norm-3.f32
attn_pregate	3	2	2048	pos2/attn_pregate-3.f32
attn_gated	3	2	2048	pos2/attn_gated-3.f32
attn_output	3	2	1024	pos2/attn_output-3.f32
attn_residual	3	2	1024	pos2/attn_residual-3.f32
attn_post_norm	3	2	1024	pos2/attn_post_norm-3.f32
ffn_out	3	2	1024	pos2/ffn_out-3.f32
l_out	3	2	1024	pos2/l_out-3.f32
attn_norm	4	2	1024	pos2/attn_norm-4.f32
conv_output_silu	4	2	6144	pos2/conv_output_silu-4.f32
q_conv_predelta	4	2	2048	pos2/q_conv_predelta-4.f32
k_conv_predelta	4	2	2048	pos2/k_conv_predelta-4.f32
v_conv_predelta	4	2	2048	pos2/v_conv_predelta-4.f32
a_softplus	4	2	16	pos2/a_softplus-4.f32
gate	4	2	16	pos2/gate-4.f32
beta_sigmoid	4	2	16	pos2/beta_sigmoid-4.f32
z	4	2	2048	pos2/z-4.f32
state_predelta	4	2	262144	pos2/state_predelta-4.f32
attn_output	4	2	2048	pos2/attn_output-4.f32
new_state	4	2	262144	pos2/new_state-4.f32
final_output	4	2	2048	pos2/final_output-4.f32
linear_attn_out	4	2	1024	pos2/linear_attn_out-4.f32
attn_residual	4	2	1024	pos2/attn_residual-4.f32
attn_post_norm	4	2	1024	pos2/attn_post_norm-4.f32
ffn_out	4	2	1024	pos2/ffn_out-4.f32
l_out	4	2	1024	pos2/l_out-4.f32
attn_norm	5	2	1024	pos2/attn_norm-5.f32
conv_output_silu	5	2	6144	pos2/conv_output_silu-5.f32
q_conv_predelta	5	2	2048	pos2/q_conv_predelta-5.f32
k_conv_predelta	5	2	2048	pos2/k_conv_predelta-5.f32
v_conv_predelta	5	2	2048	pos2/v_conv_predelta-5.f32
a_softplus	5	2	16	pos2/a_softplus-5.f32
gate	5	2	16	pos2/gate-5.f32
beta_sigmoid	5	2	16	pos2/beta_sigmoid-5.f32
z	5	2	2048	pos2/z-5.f32
state_predelta	5	2	262144	pos2/state_predelta-5.f32
attn_output	5	2	2048	pos2/attn_output-5.f32
new_state	5	2	262144	pos2/new_state-5.f32
final_output	5	2	2048	pos2/final_output-5.f32
linear_attn_out	5	2	1024	pos2/linear_attn_out-5.f32
attn_residual	5	2	1024	pos2/attn_residual-5.f32
attn_post_norm	5	2	1024	pos2/attn_post_norm-5.f32
ffn_out	5	2	1024	pos2/ffn_out-5.f32
l_out	5	2	1024	pos2/l_out-5.f32
attn_norm	6	2	1024	pos2/attn_norm-6.f32
conv_output_silu	6	2	6144	pos2/conv_output_silu-6.f32
q_conv_predelta	6	2	2048	pos2/q_conv_predelta-6.f32
k_conv_predelta	6	2	2048	pos2/k_conv_predelta-6.f32
v_conv_predelta	6	2	2048	pos2/v_conv_predelta-6.f32
a_softplus	6	2	16	pos2/a_softplus-6.f32
gate	6	2	16	pos2/gate-6.f32
beta_sigmoid	6	2	16	pos2/beta_sigmoid-6.f32
z	6	2	2048	pos2/z-6.f32
state_predelta	6	2	262144	pos2/state_predelta-6.f32
attn_output	6	2	2048	pos2/attn_output-6.f32
new_state	6	2	262144	pos2/new_state-6.f32
final_output	6	2	2048	pos2/final_output-6.f32
linear_attn_out	6	2	1024	pos2/linear_attn_out-6.f32
attn_residual	6	2	1024	pos2/attn_residual-6.f32
attn_post_norm	6	2	1024	pos2/attn_post_norm-6.f32
ffn_out	6	2	1024	pos2/ffn_out-6.f32
l_out	6	2	1024	pos2/l_out-6.f32
attn_norm	7	2	1024	pos2/attn_norm-7.f32
attn_pregate	7	2	2048	pos2/attn_pregate-7.f32
attn_gated	7	2	2048	pos2/attn_gated-7.f32
attn_output	7	2	1024	pos2/attn_output-7.f32
attn_residual	7	2	1024	pos2/attn_residual-7.f32
attn_post_norm	7	2	1024	pos2/attn_post_norm-7.f32
ffn_out	7	2	1024	pos2/ffn_out-7.f32
l_out	7	2	1024	pos2/l_out-7.f32
attn_norm	8	2	1024	pos2/attn_norm-8.f32
conv_output_silu	8	2	6144	pos2/conv_output_silu-8.f32
q_conv_predelta	8	2	2048	pos2/q_conv_predelta-8.f32
k_conv_predelta	8	2	2048	pos2/k_conv_predelta-8.f32
v_conv_predelta	8	2	2048	pos2/v_conv_predelta-8.f32
a_softplus	8	2	16	pos2/a_softplus-8.f32
gate	8	2	16	pos2/gate-8.f32
beta_sigmoid	8	2	16	pos2/beta_sigmoid-8.f32
z	8	2	2048	pos2/z-8.f32
state_predelta	8	2	262144	pos2/state_predelta-8.f32
attn_output	8	2	2048	pos2/attn_output-8.f32
new_state	8	2	262144	pos2/new_state-8.f32
final_output	8	2	2048	pos2/final_output-8.f32
linear_attn_out	8	2	1024	pos2/linear_attn_out-8.f32
attn_residual	8	2	1024	pos2/attn_residual-8.f32
attn_post_norm	8	2	1024	pos2/attn_post_norm-8.f32
ffn_out	8	2	1024	pos2/ffn_out-8.f32
l_out	8	2	1024	pos2/l_out-8.f32
attn_norm	9	2	1024	pos2/attn_norm-9.f32
conv_output_silu	9	2	6144	pos2/conv_output_silu-9.f32
q_conv_predelta	9	2	2048	pos2/q_conv_predelta-9.f32
k_conv_predelta	9	2	2048	pos2/k_conv_predelta-9.f32
v_conv_predelta	9	2	2048	pos2/v_conv_predelta-9.f32
a_softplus	9	2	16	pos2/a_softplus-9.f32
gate	9	2	16	pos2/gate-9.f32
beta_sigmoid	9	2	16	pos2/beta_sigmoid-9.f32
z	9	2	2048	pos2/z-9.f32
state_predelta	9	2	262144	pos2/state_predelta-9.f32
attn_output	9	2	2048	pos2/attn_output-9.f32
new_state	9	2	262144	pos2/new_state-9.f32
final_output	9	2	2048	pos2/final_output-9.f32
linear_attn_out	9	2	1024	pos2/linear_attn_out-9.f32
attn_residual	9	2	1024	pos2/attn_residual-9.f32
attn_post_norm	9	2	1024	pos2/attn_post_norm-9.f32
ffn_out	9	2	1024	pos2/ffn_out-9.f32
l_out	9	2	1024	pos2/l_out-9.f32
attn_norm	10	2	1024	pos2/attn_norm-10.f32
conv_output_silu	10	2	6144	pos2/conv_output_silu-10.f32
q_conv_predelta	10	2	2048	pos2/q_conv_predelta-10.f32
k_conv_predelta	10	2	2048	pos2/k_conv_predelta-10.f32
v_conv_predelta	10	2	2048	pos2/v_conv_predelta-10.f32
a_softplus	10	2	16	pos2/a_softplus-10.f32
gate	10	2	16	pos2/gate-10.f32
beta_sigmoid	10	2	16	pos2/beta_sigmoid-10.f32
z	10	2	2048	pos2/z-10.f32
state_predelta	10	2	262144	pos2/state_predelta-10.f32
attn_output	10	2	2048	pos2/attn_output-10.f32
new_state	10	2	262144	pos2/new_state-10.f32
final_output	10	2	2048	pos2/final_output-10.f32
linear_attn_out	10	2	1024	pos2/linear_attn_out-10.f32
attn_residual	10	2	1024	pos2/attn_residual-10.f32
attn_post_norm	10	2	1024	pos2/attn_post_norm-10.f32
ffn_out	10	2	1024	pos2/ffn_out-10.f32
l_out	10	2	1024	pos2/l_out-10.f32
attn_norm	11	2	1024	pos2/attn_norm-11.f32
attn_pregate	11	2	2048	pos2/attn_pregate-11.f32
attn_gated	11	2	2048	pos2/attn_gated-11.f32
attn_output	11	2	1024	pos2/attn_output-11.f32
attn_residual	11	2	1024	pos2/attn_residual-11.f32
attn_post_norm	11	2	1024	pos2/attn_post_norm-11.f32
ffn_out	11	2	1024	pos2/ffn_out-11.f32
l_out	11	2	1024	pos2/l_out-11.f32
attn_norm	12	2	1024	pos2/attn_norm-12.f32
conv_output_silu	12	2	6144	pos2/conv_output_silu-12.f32
q_conv_predelta	12	2	2048	pos2/q_conv_predelta-12.f32
k_conv_predelta	12	2	2048	pos2/k_conv_predelta-12.f32
v_conv_predelta	12	2	2048	pos2/v_conv_predelta-12.f32
a_softplus	12	2	16	pos2/a_softplus-12.f32
gate	12	2	16	pos2/gate-12.f32
beta_sigmoid	12	2	16	pos2/beta_sigmoid-12.f32
z	12	2	2048	pos2/z-12.f32
state_predelta	12	2	262144	pos2/state_predelta-12.f32
attn_output	12	2	2048	pos2/attn_output-12.f32
new_state	12	2	262144	pos2/new_state-12.f32
final_output	12	2	2048	pos2/final_output-12.f32
linear_attn_out	12	2	1024	pos2/linear_attn_out-12.f32
attn_residual	12	2	1024	pos2/attn_residual-12.f32
attn_post_norm	12	2	1024	pos2/attn_post_norm-12.f32
ffn_out	12	2	1024	pos2/ffn_out-12.f32
l_out	12	2	1024	pos2/l_out-12.f32
attn_norm	13	2	1024	pos2/attn_norm-13.f32
conv_output_silu	13	2	6144	pos2/conv_output_silu-13.f32
q_conv_predelta	13	2	2048	pos2/q_conv_predelta-13.f32
k_conv_predelta	13	2	2048	pos2/k_conv_predelta-13.f32
v_conv_predelta	13	2	2048	pos2/v_conv_predelta-13.f32
a_softplus	13	2	16	pos2/a_softplus-13.f32
gate	13	2	16	pos2/gate-13.f32
beta_sigmoid	13	2	16	pos2/beta_sigmoid-13.f32
z	13	2	2048	pos2/z-13.f32
state_predelta	13	2	262144	pos2/state_predelta-13.f32
attn_output	13	2	2048	pos2/attn_output-13.f32
new_state	13	2	262144	pos2/new_state-13.f32
final_output	13	2	2048	pos2/final_output-13.f32
linear_attn_out	13	2	1024	pos2/linear_attn_out-13.f32
attn_residual	13	2	1024	pos2/attn_residual-13.f32
attn_post_norm	13	2	1024	pos2/attn_post_norm-13.f32
ffn_out	13	2	1024	pos2/ffn_out-13.f32
l_out	13	2	1024	pos2/l_out-13.f32
attn_norm	14	2	1024	pos2/attn_norm-14.f32
conv_output_silu	14	2	6144	pos2/conv_output_silu-14.f32
q_conv_predelta	14	2	2048	pos2/q_conv_predelta-14.f32
k_conv_predelta	14	2	2048	pos2/k_conv_predelta-14.f32
v_conv_predelta	14	2	2048	pos2/v_conv_predelta-14.f32
a_softplus	14	2	16	pos2/a_softplus-14.f32
gate	14	2	16	pos2/gate-14.f32
beta_sigmoid	14	2	16	pos2/beta_sigmoid-14.f32
z	14	2	2048	pos2/z-14.f32
state_predelta	14	2	262144	pos2/state_predelta-14.f32
attn_output	14	2	2048	pos2/attn_output-14.f32
new_state	14	2	262144	pos2/new_state-14.f32
final_output	14	2	2048	pos2/final_output-14.f32
linear_attn_out	14	2	1024	pos2/linear_attn_out-14.f32
attn_residual	14	2	1024	pos2/attn_residual-14.f32
attn_post_norm	14	2	1024	pos2/attn_post_norm-14.f32
ffn_out	14	2	1024	pos2/ffn_out-14.f32
